course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
530426,Become A Logo Designer ,https://www.udemy.com/become-a-logo-designer/,True,95,827,50,39,All Levels,2.5 hours,2015-07-14T16:07:03Z,Graphic Design,78565,2015-07-14,16:07:03Z,2015,7,14,logo designer
627782,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,https://www.udemy.com/learn-illustrator/,False,0,8786,245,11,Beginner Level,1 hour,2015-10-04T19:36:34Z,Graphic Design,0,2015-10-04,19:36:34Z,2015,10,4,learn illustrator recreating 3 logos  beginner guide
692920,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides/,True,20,1504,10,9,Beginner Level,1.5 hours,2016-01-05T20:31:49Z,Graphic Design,30080,2016-01-05,20:31:49Z,2016,1,5,creating animated greeting card google slides
349144,Photoshop: Learn Digital Painting Basics in Photoshop,https://www.udemy.com/photoshop-painting-tutorial/,True,20,1332,31,24,Beginner Level,2 hours,2014-12-06T05:51:03Z,Graphic Design,26640,2014-12-06,05:51:03Z,2014,12,6,photoshop learn digital painting basics photoshop
388104,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,https://www.udemy.com/gimp-in-depth-essential-training-course/,True,20,1452,21,27,All Levels,2 hours,2015-01-08T19:48:25Z,Graphic Design,29040,2015-01-08,19:48:25Z,2015,1,8,gimp indepth essential training course free photoshop alt
1265678,CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,https://www.udemy.com/corso-completo-di-e-on-vue-x-stream-per-tutti/,True,70,3,1,20,All Levels,3.5 hours,2017-06-23T21:37:55Z,Graphic Design,210,2017-06-23,21:37:55Z,2017,6,23,corso completo di eon vue xstream tutti
699376,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-2/,True,20,549,10,8,Beginner Level,1 hour,2016-04-12T01:24:14Z,Graphic Design,10980,2016-04-12,01:24:14Z,2016,4,12,creating animated greeting card google slides
192726,Logo Design for Entrepreneurs ,https://www.udemy.com/introduction-to-logo-design/,True,20,274,10,49,Beginner Level,3.5 hours,2014-04-04T16:21:31Z,Graphic Design,5480,2014-04-04,16:21:31Z,2014,4,4,logo design entrepreneurs
661628,Logo Design: Mastering the Wordmark,https://www.udemy.com/wordmark/,True,20,500,29,17,All Levels,2 hours,2015-11-09T19:30:18Z,Graphic Design,10000,2015-11-09,19:30:18Z,2015,11,9,logo design mastering wordmark
720300,Logo Design Theory & Application Bootcamp,https://www.udemy.com/logo-design-theory-application-bootcamp/,True,50,341,57,35,All Levels,7 hours,2016-01-10T16:16:39Z,Graphic Design,17050,2016-01-10,16:16:39Z,2016,1,10,logo design theory  application bootcamp
413713,A Complete Guide to Successful Freelance Logo Design Career,https://www.udemy.com/be-a-successful-logo-designer/,True,145,2745,61,67,All Levels,8.5 hours,2015-02-19T03:39:50Z,Graphic Design,398025,2015-02-19,03:39:50Z,2015,2,19,complete guide successful freelance logo design career
52457,The Logo Design Process From Start To Finish,https://www.udemy.com/the-logo-design-process-from-start-to-finish/,True,95,2361,74,40,All Levels,5.5 hours,2013-09-24T03:52:32Z,Graphic Design,224295,2013-09-24,03:52:32Z,2013,9,24,logo design process start finish
446936,Creative logo design with Inkscape for free,https://www.udemy.com/logo-design-with-inkscape-for-free/,True,40,1530,49,25,All Levels,4 hours,2015-11-12T17:01:44Z,Graphic Design,61200,2015-11-12,17:01:44Z,2015,11,12,creative logo design inkscape free
276680,Cómo Diseñar Logos,https://www.udemy.com/como-disenar-logos/,True,25,422,120,31,Beginner Level,3.5 hours,2015-03-05T19:16:43Z,Graphic Design,10550,2015-03-05,19:16:43Z,2015,3,5,cmo disear logos
399938,Professional Logo Design in Adobe Illustrator,https://www.udemy.com/professional-logo-design-crash-course/,False,0,44044,1563,45,All Levels,7.5 hours,2015-01-22T11:18:06Z,Graphic Design,0,2015-01-22,11:18:06Z,2015,1,22,professional logo design adobe illustrator
839536,Start Making Comics with Manga Studio 5 / Clip Studio Paint,https://www.udemy.com/start-making-comics/,False,0,5301,125,77,All Levels,6.5 hours,2016-06-21T02:49:47Z,Graphic Design,0,2016-06-21,02:49:47Z,2016,6,21,start making comics manga studio 5  clip studio paint
971260,Logo Design - Design a Logo in Photoshop for beginners,https://www.udemy.com/logo-design-photoshop/,True,30,740,20,12,Beginner Level,35 mins,2016-12-02T18:27:20Z,Graphic Design,22200,2016-12-02,18:27:20Z,2016,12,2,logo design  design logo photoshop beginners
144222,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",https://www.udemy.com/paint-a-mixed-media-girl/,True,30,1249,44,19,Beginner Level,3 hours,2014-01-28T02:30:26Z,Graphic Design,37470,2014-01-28,02:30:26Z,2014,1,28,draw shade paint mixed media girltoday
475214,Text based Logo Design for Business Using Adobe Photoshop,https://www.udemy.com/text-based-logo-design-using-adobe-photoshop/,True,20,4208,25,19,All Levels,1 hour,2015-08-03T22:10:33Z,Graphic Design,84160,2015-08-03,22:10:33Z,2015,8,3,text based logo design business adobe photoshop
750934,Logo Design By Example : Design 5 Famous Logos,https://www.udemy.com/logo-design-inkscape/,True,50,2199,28,16,Beginner Level,1 hour,2016-02-03T20:23:32Z,Graphic Design,109950,2016-02-03,20:23:32Z,2016,2,3,logo design example  design 5 famous logos
413180,Digital Painting for Cartoon Characters,https://www.udemy.com/digital-painting-for-cartoon-characters/,True,30,2044,108,25,All Levels,4 hours,2015-02-05T18:05:18Z,Graphic Design,61320,2015-02-05,18:05:18Z,2015,2,5,digital painting cartoon characters
935108,Adobe - Create a professional logo step-by-step (Beauty),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-beauty/,True,20,2420,27,21,All Levels,1.5 hours,2016-08-27T23:43:41Z,Graphic Design,48400,2016-08-27,23:43:41Z,2016,8,27,adobe  create professional logo stepbystep beauty
366194,Complete Portrait and Figure Drawing (step-by-step),https://www.udemy.com/complete-portrait-and-figure-drawing-step-by-step/,True,20,124,8,16,All Levels,1.5 hours,2014-12-17T18:16:16Z,Graphic Design,2480,2014-12-17,18:16:16Z,2014,12,17,complete portrait figure drawing stepbystep
939882,Adobe Illustrator: Learn Easy Logo Design.,https://www.udemy.com/logo-design-in-adobe-illustrator/,True,20,371,5,26,All Levels,3.5 hours,2016-09-06T16:43:47Z,Graphic Design,7420,2016-09-06,16:43:47Z,2016,9,6,adobe illustrator learn easy logo design
885479,Become a Professional Logo Designer,https://www.udemy.com/become-a-professional-logo-designer-w/,True,150,107,16,82,All Levels,8 hours,2016-06-28T19:02:59Z,Graphic Design,16050,2016-06-28,19:02:59Z,2016,6,28,professional logo designer
506164,Mastering Photoshop Elements 13 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-13-made-easy-training-tutorial/,True,20,1738,8,166,Beginner Level,10.5 hours,2015-05-22T20:50:12Z,Graphic Design,34760,2015-05-22,20:50:12Z,2015,5,22,mastering photoshop elements 13 easy training tutorial
905244,Adobe Illustrator For Everyone: Create Detailed Vector Image,https://www.udemy.com/how-to-create-your-own-steampunk-vehicle-part-1/,True,185,165,17,11,All Levels,1.5 hours,2016-08-09T14:07:47Z,Graphic Design,30525,2016-08-09,14:07:47Z,2016,8,9,adobe illustrator everyone create detailed vector image
785328,Quickly Batch Export & Package Logo Files for Clients,https://www.udemy.com/quickly-batch-export-package-logo-files-for-clients/,True,20,489,10,5,Intermediate Level,41 mins,2017-05-01T22:06:06Z,Graphic Design,9780,2017-05-01,22:06:06Z,2017,5,1,quickly batch export  package logo files clients
744696,Logo Design for Everybody,https://www.udemy.com/logo-design-for-everybody/,True,30,706,10,24,Beginner Level,5.5 hours,2016-03-08T17:30:36Z,Graphic Design,21180,2016-03-08,17:30:36Z,2016,3,8,logo design everybody
699380,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-3/,True,20,770,8,8,Intermediate Level,1 hour,2016-05-06T15:54:32Z,Graphic Design,15400,2016-05-06,15:54:32Z,2016,5,6,creating animated greeting card google slides
1027080,Logo Portfolio in 1 Hour in Wordpress,https://www.udemy.com/logoportfolio/,True,100,734,9,36,All Levels,1 hour,2016-12-06T22:13:44Z,Graphic Design,73400,2016-12-06,22:13:44Z,2016,12,6,logo portfolio 1 hour wordpress
367460,Complete Digital Painting Training with Corel Painter,https://www.udemy.com/digital-portrait-painting/,True,30,4353,23,57,All Levels,3.5 hours,2015-02-09T13:36:24Z,Graphic Design,130590,2015-02-09,13:36:24Z,2015,2,9,complete digital painting training corel painter
286424,Learn to Design a Logo in Adobe Illustrator,https://www.udemy.com/learn-to-design-a-logo-in-adobe-illustrator/,True,20,3390,49,29,All Levels,4.5 hours,2014-08-23T23:17:22Z,Graphic Design,67800,2014-08-23,23:17:22Z,2014,8,23,learn design logo adobe illustrator
436568,Diseño de logo para principiantes,https://www.udemy.com/logo_para_principiantes/,True,25,3,3,12,All Levels,40 mins,2015-03-23T17:37:40Z,Graphic Design,75,2015-03-23,17:37:40Z,2015,3,23,diseo de logo para principiantes
197610,Técnicas Photoshop: Reformar Campo de golf,https://www.udemy.com/tecnicas-photoshop-reformar-campo-de-golf/,True,40,2,0,34,All Levels,1.5 hours,2014-05-08T16:34:34Z,Graphic Design,80,2014-05-08,16:34:34Z,2014,5,8,tcnicas photoshop reformar campo de golf
181268,Photoshop: Creando elemental de aire,https://www.udemy.com/photoshop-creando-elemental-de-aire/,True,20,0,0,5,Beginner Level,1 hour,2014-04-01T21:50:32Z,Graphic Design,0,2014-04-01,21:50:32Z,2014,4,1,photoshop creando elemental de aire
794036,8 Stunden professionelles Cinema 4D Training,https://www.udemy.com/professionelle-3d-modelle-leicht-verstandlich-erstellen/,True,50,18,1,38,All Levels,8.5 hours,2016-03-22T20:51:28Z,Graphic Design,900,2016-03-22,20:51:28Z,2016,3,22,8 stunden professionelles cinema 4d training
1126016,Portrait Typography in Photoshop - Anyone can do Typography,https://www.udemy.com/portrait-typography-in-photoshop-anyone-can-do-typography/,True,95,941,2,26,All Levels,2.5 hours,2017-03-06T18:24:49Z,Graphic Design,89395,2017-03-06,18:24:49Z,2017,3,6,portrait typography photoshop  typography
938680,Logo Design Made Easy: Create your own logo in PowerPoint,https://www.udemy.com/logodesignmadeeasy/,True,20,1086,17,8,Beginner Level,1 hour,2016-11-22T16:30:46Z,Graphic Design,21720,2016-11-22,16:30:46Z,2016,11,22,logo design easy create logo powerpoint
601092,Curso de Diseño e Ilustracion de Armas para Videojuegos,https://www.udemy.com/curso-de-diseno-e-ilustracion-de-armas-para-videojuegos/,True,40,183,18,19,All Levels,2.5 hours,2015-09-21T17:12:21Z,Graphic Design,7320,2015-09-21,17:12:21Z,2015,9,21,curso de diseo e ilustracion de armas para videojuegos
909970,Paint atmospheric sunset with soft pastel!,https://www.udemy.com/catch-the-sunset/,True,20,7,1,5,Intermediate Level,37 mins,2016-08-17T19:28:32Z,Graphic Design,140,2016-08-17,19:28:32Z,2016,8,17,paint atmospheric sunset soft pastel
297702,Earn and Learn to create Logo designs in Illustrator quickly,https://www.udemy.com/learn-to-create-wicked-logo-designs-in-illustrator-quickly/,True,50,18,1,7,All Levels,1 hour,2014-09-10T14:19:56Z,Graphic Design,900,2014-09-10,14:19:56Z,2014,9,10,earn learn create logo designs illustrator quickly
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-15-made-easy-training-tutorial/,True,30,13,4,185,Beginner Level,6.5 hours,2017-02-03T21:32:31Z,Graphic Design,390,2017-02-03,21:32:31Z,2017,2,3,mastering photoshop elements 15 easy training tutorial
1195812,Getting Started With Digital Painting Using Krita,https://www.udemy.com/getting-started-with-digital-painting-using-krita/,True,20,1011,15,11,Beginner Level,36 mins,2017-05-02T21:49:34Z,Graphic Design,20220,2017-05-02,21:49:34Z,2017,5,2,getting started digital painting krita
590622,Logo Design - Guide to Logo Design in Photoshop,https://www.udemy.com/graphic-design-mastering-logo-design/,True,25,6215,86,17,All Levels,2 hours,2016-02-05T05:20:39Z,Graphic Design,155375,2016-02-05,05:20:39Z,2016,2,5,logo design  guide logo design photoshop
249126,Logo Design Essentials ,https://www.udemy.com/logo-design/,True,20,33205,481,12,All Levels,42 mins,2014-06-30T03:09:27Z,Graphic Design,664100,2014-06-30,03:09:27Z,2014,6,30,logo design essentials
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,True,20,91,10,21,Beginner Level,1.5 hours,2017-05-12T17:56:59Z,Graphic Design,1820,2017-05-12,17:56:59Z,2017,5,12,photoshop scratch logos digital drawing  projects
288850,Make Logo design pay with illustrator in less than a day,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,True,50,22,1,20,All Levels,4 hours,2014-09-01T08:23:29Z,Graphic Design,1100,2014-09-01,08:23:29Z,2014,9,1,logo design pay illustrator day
1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,True,50,1,0,8,All Levels,1 hour,2016-12-21T19:40:11Z,Graphic Design,50,2016-12-21,19:40:11Z,2016,12,21,photoshop cc training  creating fantastic album cover art
570188,Low Poly Portrait Illustration,https://www.udemy.com/low-poly-portrait-illustration/,True,20,4,0,8,All Levels,41 mins,2015-08-04T18:48:18Z,Graphic Design,80,2015-08-04,18:48:18Z,2015,8,4,low poly portrait illustration
952106,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,True,95,2035,19,23,All Levels,1.5 hours,2016-10-16T17:25:29Z,Graphic Design,193325,2016-10-16,17:25:29Z,2016,10,16,design  create text logos adobe photoshop cs5
1012262,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,True,100,1043,27,30,All Levels,2 hours,2016-11-23T22:57:18Z,Graphic Design,104300,2016-11-23,22:57:18Z,2016,11,23,icon  logo symbol design adobe illustrator
699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,True,20,679,5,9,Intermediate Level,1 hour,2016-05-30T18:02:47Z,Graphic Design,13580,2016-05-30,18:02:47Z,2016,5,30,creating animation puzzles google slides
20150,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,True,20,2346,18,55,All Levels,3.5 hours,2012-06-26T14:39:05Z,Graphic Design,46920,2012-06-26,14:39:05Z,2012,6,26,iphone icons gone awesome
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,True,20,228,0,7,Intermediate Level,1 hour,2017-05-22T17:05:39Z,Graphic Design,4560,2017-05-22,17:05:39Z,2017,5,22,designing halftones create dot pattern portrait
1182330,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,True,30,106,2,19,Beginner Level,3 hours,2017-05-09T19:00:35Z,Graphic Design,3180,2017-05-09,19:00:35Z,2017,5,9,learn logo designing 5 types logo designs illustrator
995384,Professional Business Logo Design Using Free Online Tools,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,True,20,0,0,5,All Levels,37 mins,2016-10-31T16:09:48Z,Graphic Design,0,2016-10-31,16:09:48Z,2016,10,31,professional business logo design free online tools
1275872,The Complete Adobe Spark Course,https://www.udemy.com/the-complete-adobe-spark-course/,True,150,0,0,29,All Levels,2 hours,2017-07-03T17:39:57Z,Graphic Design,0,2017-07-03,17:39:57Z,2017,7,3,complete adobe spark course
1133764,The Art of Logo Design : Everything You Need to Know,https://www.udemy.com/the-art-of-logo-design/,True,20,0,0,18,All Levels,1 hour,2017-03-09T16:11:36Z,Graphic Design,0,2017-03-09,16:11:36Z,2017,3,9,art logo design  need know
1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,True,50,1270,53,14,Beginner Level,30 mins,2017-01-16T22:00:29Z,Graphic Design,63500,2017-01-16,22:00:29Z,2017,1,16,learn design logo adobe illustrator 30 mins
63712,create 9 professional logo design full version,https://www.udemy.com/create-9-professional-logo-design-full-version-beginner/,True,35,91,3,34,All Levels,2 hours,2013-07-23T10:40:16Z,Graphic Design,3185,2013-07-23,10:40:16Z,2013,7,23,create 9 professional logo design version
737642,How To Design A Fortune 500 Logo in Illustrator,https://www.udemy.com/logo-logo-design-logos-logo-maker-graphic-design-logo-creator/,True,195,3599,43,72,Intermediate Level,5 hours,2016-01-24T22:45:26Z,Graphic Design,701805,2016-01-24,22:45:26Z,2016,1,24,design fortune 500 logo illustrator
961684,Mastering Logo Design - 20 Projects step-by-step,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,True,200,2599,24,77,All Levels,7.5 hours,2016-09-25T17:57:11Z,Graphic Design,519800,2016-09-25,17:57:11Z,2016,9,25,mastering logo design  20 projects stepbystep
